# Borofloat entrance window with pcl12 coating,
# wavelength cut-off filter at 540nm
# Column 1: Wavelength [nm].
# Column 2: Measurment of the average window transimissivity at 25 cm from center
372.5	0.8446
372.8	0.8519
373.2	0.8542
373.5	0.8529
373.9	0.8521
374.2	0.8579
374.5	0.8621
374.9	0.8673
375.2	0.8666
375.6	0.8705
375.9	0.8766
376.2	0.8865
376.6	0.8901
376.9	0.8953
377.3	0.8974
377.6	0.9088
377.9	0.9079
378.3	0.9080
378.6	0.8944
379.0	0.8885
379.3	0.8873
379.6	0.8910
380.0	0.8930
380.3	0.8912
380.7	0.8898
381.0	0.8877
381.3	0.8867
381.7	0.8887
382.0	0.8914
382.4	0.8963
382.7	0.8918
383.0	0.8888
383.4	0.8932
383.7	0.8965
384.1	0.9089
384.4	0.9061
384.7	0.9143
385.1	0.9126
385.4	0.9174
385.8	0.9194
386.1	0.9220
386.4	0.9229
386.8	0.9240
387.1	0.9261
387.5	0.9323
387.8	0.9293
388.1	0.9220
388.5	0.9095
388.8	0.9057
389.2	0.9201
389.5	0.9236
389.8	0.9286
390.2	0.9108
390.5	0.9070
390.9	0.9039
391.2	0.9026
391.5	0.9025
391.9	0.9067
392.2	0.9109
392.6	0.9190
392.9	0.9172
393.2	0.9148
393.6	0.9088
393.9	0.9141
394.3	0.9213
394.6	0.9268
394.9	0.9217
395.3	0.9209
395.6	0.9191
396.0	0.9166
396.3	0.9165
396.6	0.9169
397.0	0.9194
397.3	0.9192
397.7	0.9181
398.0	0.9202
398.3	0.9178
398.7	0.9199
399.0	0.9213
399.4	0.9192
399.7	0.9122
400.0	0.9067
400.4	0.9061
400.7	0.9081
401.1	0.9087
401.4	0.9123
401.7	0.9196
402.1	0.9204
402.4	0.9225
402.8	0.9122
403.1	0.9101
403.4	0.9078
403.8	0.9112
404.1	0.9190
404.5	0.9189
404.8	0.9213
405.1	0.9174
405.5	0.9242
405.8	0.9224
406.2	0.9213
406.5	0.9121
406.8	0.9176
407.2	0.9120
407.5	0.9086
407.9	0.9031
408.2	0.8982
408.5	0.8945
408.9	0.8872
409.2	0.8902
409.6	0.8866
409.9	0.8803
410.2	0.8697
410.6	0.8658
410.9	0.8758
411.3	0.8752
411.6	0.8778
411.9	0.8691
412.3	0.8711
412.6	0.8786
412.9	0.8793
413.3	0.8851
413.6	0.8796
414.0	0.8871
414.3	0.8931
414.6	0.9010
